"ID","Name","RA","DEC","Obj. Type","Redshift","Host Name","Host Redshift","Reporting Group/s","Discovery Data Source/s","Classifying Group/s","Associated Group/s","Disc. Internal Name","Disc. Instrument/s","Class. Instrument/s","TNS AT","Public","End Prop. Period","Discovery Mag/Flux","Discovery Filter","Discovery Date (UT)","Sender","Remarks","Ext. catalog/s"
"58874","AT 2020inc","15:27:24.442","+13:16:45.56","","","","","YSE","Pan-STARRS1","","Pan-STARRS1","PS20ckk","PS1 - GPC1","","1","1","","20.82","g-Sloan","2020-03-24 14:42:43.200","YSE_Bot1","",""
"58868","AT 2020imw","15:12:05.667","+13:32:04.86","","","","","YSE","Pan-STARRS1","","Pan-STARRS1","PS20ckf","PS1 - GPC1","","1","1","","20.63","g-Sloan","2020-03-24 14:41:16.800","YSE_Bot1","",""
"58866","AT 2020imu","13:08:46.465","-03:14:56.93","","","","","YSE","Pan-STARRS1","","Pan-STARRS1","PS20ckd","PS1 - GPC1","","1","1","","20.99","g-Sloan","2020-01-26 14:08:09.600","YSE_Bot1","",""
"58863","AT 2020imr","12:19:00.970","+10:20:11.63","","","","","YSE","Pan-STARRS1","","Pan-STARRS1","PS20cjy","PS1 - GPC1","","1","1","","21.21","g-Sloan","2020-01-01 15:43:12.000","YSE_Bot1","",""
"58862","AT 2020imq","13:07:09.074","-04:36:51.11","","","","","YSE","Pan-STARRS1","","Pan-STARRS1","PS20cka","PS1 - GPC1","","1","1","","21.02","i-Sloan","2020-01-22 14:08:09.600","YSE_Bot1","",""
"58860","AT 2020imo","12:20:47.541","+11:53:13.12","","","","","YSE","Pan-STARRS1","","Pan-STARRS1","PS20cjp","PS1 - GPC1","","1","1","","19.53","r-Sloan","2020-01-24 14:34:04.800","YSE_Bot1","",""
"58826","AT 2020ilg","07:43:45.501","+48:08:13.88","","","","","ZTF","ZTF","","ZTF","ZTF20aanxjps","P48 - ZTF-Cam","","1","1","","20.035","g-ZTF","2020-02-27 06:43:55.200","ZTF_CLU_PUBLIC","",""
"58825","AT 2020ilf","15:41:14.475","+54:31:04.38","","","","","ZTF","ZTF","","ZTF","ZTF20aapbzmz","P48 - ZTF-Cam","","1","1","","20.0439","r-ZTF","2020-02-19 12:22:36.480","ZTF_CLU_PUBLIC","",""
"58824","AT 2020ile","17:49:15.290","+62:13:48.95","","","","","ZTF","ZTF","","ZTF","ZTF20aapcucw","P48 - ZTF-Cam","","1","1","","20.3847","g-ZTF","2020-02-16 12:43:20.640","ZTF_CLU_PUBLIC","",""
"58823","AT 2020ild","11:20:28.011","+26:57:13.47","","","","","ZTF","ZTF","","ZTF","ZTF20aaozbix","P48 - ZTF-Cam","","1","1","","19.7824","g-ZTF","2020-02-12 10:10:42.240","ZTF_CLU_PUBLIC","",""
