-81.972310, -25.34296, -82-25, 0.0000e+00, 1755, 58585.4062
-77.616710, 23.67537, -78+24, 0.0000e+00, 1713, 58585.4062
-114.990460, -9.42184, -115-9, 0.0000e+00, 1754, 58585.4062
-64.904230, -9.26984, -65-9, 0.0000e+00, 1737, 58585.4062
-102.629560, 23.71622, -103+24, 0.0000e+00, 1753, 58585.4062
-97.923270, -25.62735, -98-26, 0.0000e+00, 1752, 58585.4062
-66.699400, 13.61287, -67+14, 0.0000e+00, 1714, 58585.4062
-116.413860, 4.94980, -116+5, 0.0000e+00, 1759, 58585.4062
-73.218850, -21.32107, -73-21, 0.0000e+00, 1814, 58585.4062
-86.959000, 26.77702, -87+27, 0.0000e+00, 1774, 58585.4062
-110.872490, -17.49955, -111-17, 0.0000e+00, 1884, 58585.4062
-62.971670, -0.44799, -63-0, 0.0000e+00, 1877, 58585.4062
-110.354720, 18.25388, -110+18, 0.0000e+00, 1878, 58585.4062
-87.938080, -27.05421, -88-27, 0.0000e+00, 1879, 58585.4062
-72.291170, 20.95291, -72+21, 0.0000e+00, 1880, 58585.4062
-116.930860, -4.12399, -117-4, 0.0000e+00, 1881, 58585.4062
-66.728110, -14.62689, -67-15, 0.0000e+00, 1883, 58585.4062
-97.152190, 26.43266, -97+26, 0.0000e+00, 1885, 58585.4062
-103.841900, -23.84028, -104-24, 0.0000e+00, 1875, 58585.4062
-63.890890, 8.65337, -64+9, 0.0000e+00, 1886, 58585.4062
-115.492600, 10.55820, -115+11, 0.0000e+00, 1888, 58585.4062
-78.001490, -24.93430, -78-25, 0.0000e+00, 1889, 58585.4062
-80.648850, 26.03260, -81+26, 0.0000e+00, 1890, 58585.4062
-114.546620, -13.02336, -115-13, 0.0000e+00, 1891, 58585.4062
-62.999580, -6.16577, -63-6, 0.0000e+00, 1892, 58585.4062
-106.404210, 22.62448, -106+23, 0.0000e+00, 1876, 58585.4062
-94.376680, -27.41649, -94-27, 0.0000e+00, 1873, 58585.4062
-67.772600, 17.11070, -68+17, 0.0000e+00, 1894, 58585.4062
-117.789110, 1.56499, -118+2, 0.0000e+00, 1864, 58585.4062
-69.773670, -19.60046, -70-20, 0.0000e+00, 1857, 58585.4062
-90.880490, 27.90935, -91+28, 0.0000e+00, 1858, 58585.4062
-109.145950, -20.78451, -109-21, 0.0000e+00, 1859, 58585.4062
-62.147070, 3.13073, -62+3, 0.0000e+00, 1860, 58585.4062
-113.377130, 15.97776, -113+16, 0.0000e+00, 1862, 58585.4062
-83.822290, -27.47308, -84-27, 0.0000e+00, 1863, 58585.4062
-74.677050, 23.90816, -75+24, 0.0000e+00, 1865, 58585.4062
-117.181060, -7.80772, -117-8, 0.0000e+00, 1872, 58585.4062
-64.187160, -11.87873, -64-12, 0.0000e+00, 1866, 58585.4062
-101.266250, 26.12077, -101+26, 0.0000e+00, 1867, 58585.4062
-100.824640, -26.34554, -101-26, 0.0000e+00, 1868, 58585.4062
-64.243530, 12.34887, -64+12, 0.0000e+00, 1869, 58585.4062
-117.517330, 7.42533, -118+7, 0.0000e+00, 1870, 58585.4062
-74.070800, -23.91345, -74-24, 0.0000e+00, 1871, 58585.4062
-84.219880, 27.97290, -84+28, 0.0000e+00, 1893, 58585.4062
-113.559550, -16.63057, -114-17, 0.0000e+00, 1896, 58585.4062
-61.513140, -2.73607, -62-3, 0.0000e+00, 1855, 58585.4062
-110.006190, 20.94838, -110+21, 0.0000e+00, 1925, 58585.4062
-90.386600, -28.69480, -90-29, 0.0000e+00, 1919, 58585.4062
