sn name,index,hemisphere,ra,dec,sn_z,host_ra,host_dec,program,priority
ZTF18aaxqoup,1.0,north,162.1811619691589,51.31810857943925,-9999.0,162.167322907,51.3176753598,SNe_Ia,3.0
ZTF18aaxqoup,2.0,north,162.1811619691589,51.31810857943925,-9999.0,162.183532413,51.3196625524,SNe_Ia,3.0
ZTF18aaxqoup,3.0,north,162.1811619691589,51.31810857943925,-9999.0,162.179201804,51.3200713861,SNe_Ia,3.0
ZTF18aaxqpsg,1.0,north,181.6236664263158,43.53875950000001,-9999.0,181.626307013,43.538126143,SNe_Ia,3.0
ZTF18aaxqpsg,2.0,north,181.6236664263158,43.53875950000001,-9999.0,181.626118457,43.5403894471,SNe_Ia,3.0
ZTF18aaxqpsg,3.0,north,181.6236664263158,43.53875950000001,-9999.0,181.620185944,43.5360912937,SNe_Ia,3.0
ZTF18aaxqwtg,1.0,north,240.6327916894737,49.336789673684216,-9999.0,240.63266374,49.3375766579,SNe_Ia,5.0
ZTF18aaxrjmr,1.0,north,214.43483964,32.58926004,-9999.0,214.43762614,32.5997930359,SNe_Ia,5.0
ZTF18aaxrjmr,2.0,north,214.43483964,32.58926004,-9999.0,214.42805691,32.5820927387,SNe_Ia,5.0
ZTF18aaxrjmr,3.0,north,214.43483964,32.58926004,-9999.0,214.42871248,32.5927967345,SNe_Ia,5.0
ZTF18aaxrvzj,1.0,north,241.73979371304347,59.01522744347825,0.11,241.739656139,59.0152563823,SNe_Ia,5.0
ZTF18aaxrvzj,2.0,north,241.73979371304347,59.01522744347825,0.11,241.717782109,59.0054254211,SNe_Ia,5.0
ZTF18aaxseck,1.0,north,260.75045883636363,35.021421463636365,-9999.0,260.750020597,35.0197232412,SNe_Ia,5.0
ZTF18aaxsgaq,1.0,north,259.1600434454545,39.94009375454546,-9999.0,259.172842136,39.9278498723,SNe_Ia,4.0
ZTF18aaxsgaq,2.0,north,259.1600434454545,39.94009375454546,-9999.0,259.175189117,39.9381790129,SNe_Ia,4.0
ZTF18aaxsgaq,3.0,north,259.1600434454545,39.94009375454546,-9999.0,259.150929266,39.9368188583,SNe_Ia,4.0
ZTF18aaxsgzq,1.0,north,249.26298633714282,44.091801871428565,-9999.0,249.263586809,44.0915619985,SNe_Ia,4.0
ZTF18aaxsioa,1.0,north,252.41295,45.49228,0.03,252.387916667,45.4975833333,RCF,4.0
ZTF18aaxskmn,1.0,north,241.59819601111118,54.098786696296294,-9999.0,241.596851568,54.0938608469,SNe_Ia,4.0
ZTF18aaxskmn,2.0,north,241.59819601111118,54.098786696296294,-9999.0,241.588601119,54.0857517547,SNe_Ia,4.0
ZTF18aaxskmn,3.0,north,241.59819601111118,54.098786696296294,-9999.0,241.598700888,54.095470341,SNe_Ia,4.0
ZTF18aaxsntq,1.0,north,231.71131901866661,59.75240710933334,-9999.0,231.711267427,59.7524324887,SNe_Ia,4.0
ZTF18aaxsxfx,1.0,north,222.56460078,52.79774065,-9999.0,222.56887658,52.7901670715,SNe_Ia,4.0
ZTF18aaxsxfx,2.0,north,222.56460078,52.79774065,-9999.0,222.553529986,52.7919267693,SNe_Ia,4.0
ZTF18aaxsxfx,3.0,north,222.56460078,52.79774065,-9999.0,222.554696388,52.7987093241,SNe_Ia,4.0
ZTF18aaxsxnj,1.0,north,220.09631345555562,52.118236322222224,-9999.0,220.088673311,52.1147606458,SNe_Ia,4.0
ZTF18aaxsxnj,2.0,north,220.09631345555562,52.118236322222224,-9999.0,220.087338759,52.1181010229,SNe_Ia,4.0
ZTF18aaxtcdm,1.0,south,231.54976000000002,6.35717,0.075,231.549884817,6.35723289541,RCF,5.0
ZTF18aaxtmeg,1.0,south,239.4502,7.09519,-9999.0,239.451596942,7.09725455756,RCF,3.0
ZTF18aaxtmeg,2.0,south,239.4502,7.09519,-9999.0,239.448238018,7.09441929939,RCF,3.0
ZTF18aaxtmeg,3.0,south,239.4502,7.09519,-9999.0,239.455856023,7.09266326438,RCF,3.0
ZTF18aaxtuwo,1.0,north,274.48470265833333,51.4337037,-9999.0,274.485411898,51.4250671532,SNe_Ia,4.0
ZTF18aaxtuwo,2.0,north,274.48470265833333,51.4337037,-9999.0,274.476555517,51.4361573814,SNe_Ia,4.0
ZTF18aaxtuwo,3.0,north,274.48470265833333,51.4337037,-9999.0,274.462442421,51.4300497371,SNe_Ia,4.0
ZTF18aaxtvrv,1.0,south,265.46593108571426,31.074533557142853,-9999.0,265.467768381,31.066028222,SNe_Ia,4.0
ZTF18aaxtvrv,2.0,south,265.46593108571426,31.074533557142853,-9999.0,265.475276269,31.0671780877,SNe_Ia,4.0
ZTF18aaxtvrv,3.0,south,265.46593108571426,31.074533557142853,-9999.0,265.460945337,31.0752160827,SNe_Ia,4.0
ZTF18aaxtxha,1.0,south,260.36208238000006,23.53064584,-9999.0,260.348951672,23.5372303756,SNe_Ia,4.0
ZTF18aaxtzqx,1.0,north,263.45288365,32.13836353333334,-9999.0,263.446342619,32.1422675242,SNe_Ia,5.0
ZTF18aaxtzqx,2.0,north,263.45288365,32.13836353333334,-9999.0,263.444555688,32.1322663988,SNe_Ia,5.0
ZTF18aaxtzqx,3.0,north,263.45288365,32.13836353333334,-9999.0,263.444513406,32.1283726456,SNe_Ia,5.0
ZTF18aaxudkb,1.0,north,262.77576757,67.72103349,-9999.0,262.807078467,67.7217159386,SNe_Ia,4.0
ZTF18aaxudkb,2.0,north,262.77576757,67.72103349,-9999.0,262.780044395,67.7332978435,SNe_Ia,4.0
ZTF18aaxudkb,3.0,north,262.77576757,67.72103349,-9999.0,262.760910355,67.7229661711,SNe_Ia,4.0
ZTF18aaxuegi,1.0,north,257.6472674333333,65.66937581111111,-9999.0,257.629989662,65.6701323211,SNe_Ia,4.0
ZTF18aaxuegi,2.0,north,257.6472674333333,65.66937581111111,-9999.0,257.640519141,65.6616384317,SNe_Ia,4.0
ZTF18aaxuegi,3.0,north,257.6472674333333,65.66937581111111,-9999.0,257.629530457,65.661008724,SNe_Ia,4.0
ZTF18aaxuezy,1.0,north,269.5268031538461,44.58188513076925,-9999.0,269.523898034,44.5891732675,SNe_Ia,4.0
ZTF18aaxuezy,2.0,north,269.5268031538461,44.58188513076925,-9999.0,269.531909355,44.5743105587,SNe_Ia,4.0
ZTF18aaxuezy,3.0,north,269.5268031538461,44.58188513076925,-9999.0,269.507006758,44.5850480402,SNe_Ia,4.0
ZTF18aaxufdm,1.0,north,276.7346438,44.28144108333333,-9999.0,276.741077381,44.2904319798,SNe_Ia,4.0
ZTF18aaxufdm,2.0,north,276.7346438,44.28144108333333,-9999.0,276.746116962,44.2810068395,SNe_Ia,4.0
ZTF18aaxufdm,3.0,north,276.7346438,44.28144108333333,-9999.0,276.741651734,44.291692786,SNe_Ia,4.0
ZTF18aaxufkw,1.0,north,270.0343653399999,44.9713169,-9999.0,270.036766894,44.9637116604,SNe_Ia,4.0
ZTF18aaxufkw,2.0,north,270.0343653399999,44.9713169,-9999.0,270.050149178,44.9606634783,SNe_Ia,4.0
ZTF18aaxufkw,3.0,north,270.0343653399999,44.9713169,-9999.0,270.048723021,44.9729634264,SNe_Ia,4.0
ZTF18aaxugbb,1.0,north,276.69462358,52.75074942,-9999.0,276.681449872,52.7576342206,SNe_Ia,4.0
ZTF18aaxuncb,1.0,north,290.81979271304346,58.98253781304347,-9999.0,290.820073552,58.9828116866,SNe_Ia,5.0
ZTF18aaxunrb,1.0,north,274.2728775571428,59.70278594285714,-9999.0,274.248224745,59.7055372572,SNe_Ia,4.0
ZTF18aaxunrb,2.0,north,274.2728775571428,59.70278594285714,-9999.0,274.289734408,59.710774518,SNe_Ia,4.0
ZTF18aaxuoky,1.0,north,276.5728616714286,52.18561185714285,-9999.0,276.567104031,52.1709060241,SNe_Ia,4.0
ZTF18aaxuooi,1.0,north,271.39633158,44.93477176,-9999.0,271.386277133,44.9361611658,SNe_Ia,4.0
ZTF18aaxuooi,2.0,north,271.39633158,44.93477176,-9999.0,271.395193668,44.927918333,SNe_Ia,4.0
ZTF18aaxuooi,3.0,north,271.39633158,44.93477176,-9999.0,271.412306673,44.9369185722,SNe_Ia,4.0
ZTF18aaxuotc,1.0,north,269.4569845666667,52.32166825,-9999.0,269.449165944,52.3128242101,SNe_Ia,4.0
ZTF18aaxuvke,1.0,north,245.52588064285717,65.70835625714287,-9999.0,245.548833788,65.6951379397,SNe_Ia,4.0
ZTF18aaxuvke,2.0,north,245.52588064285717,65.70835625714287,-9999.0,245.5561991,65.7171510435,SNe_Ia,4.0
ZTF18aaxuvul,1.0,north,241.80958307777786,65.7989618,-9999.0,241.836633028,65.7957473219,SNe_Ia,4.0
ZTF18aaxuvul,2.0,north,241.80958307777786,65.7989618,-9999.0,241.812266051,65.7910922529,SNe_Ia,4.0
ZTF18aaxuvul,3.0,north,241.80958307777786,65.7989618,-9999.0,241.799472537,65.8057531532,SNe_Ia,4.0
ZTF18aaxuxaq,1.0,north,280.9218845333333,44.07629851666667,-9999.0,280.930752767,44.0896655149,SNe_Ia,4.0
ZTF18aaxuxaq,2.0,north,280.9218845333333,44.07629851666667,-9999.0,280.915300442,44.0688520302,SNe_Ia,4.0
ZTF18aaxuxaq,3.0,north,280.9218845333333,44.07629851666667,-9999.0,280.906916952,44.074713239,SNe_Ia,4.0
ZTF18aaxuxrp,1.0,north,281.96817265,45.318869425,-9999.0,281.969924118,45.3196628734,SNe_Ia,4.0
ZTF18aaxuxrp,2.0,north,281.96817265,45.318869425,-9999.0,281.977801543,45.3099890444,SNe_Ia,4.0
ZTF18aaxuxrp,3.0,north,281.96817265,45.318869425,-9999.0,281.964358838,45.3144825586,SNe_Ia,4.0
ZTF18aaxvbmu,1.0,north,279.33846649444445,63.75867528333333,-9999.0,279.337571626,63.7587846891,SNe_Ia,5.0
ZTF18aaxvmmu,1.0,north,213.74609457692296,37.68505693076923,-9999.0,213.740479158,37.6858599395,SNe_Ia,4.0
ZTF18aaxvmpg,1.0,north,188.99116937441858,58.35637233953489,-9999.0,188.989734012,58.3563427704,SNe_Ia,3.0
ZTF18aaxvmpg,2.0,north,188.99116937441858,58.35637233953489,-9999.0,188.994368665,58.3572276465,SNe_Ia,3.0
ZTF18aaxvmpg,3.0,north,188.99116937441858,58.35637233953489,-9999.0,188.991011973,58.3560704969,SNe_Ia,3.0
ZTF18aaxvvjh,1.0,north,241.95059021428574,51.68078047142857,-9999.0,241.954185987,51.6739471456,SNe_Ia,4.0
ZTF18aaxvvjh,2.0,north,241.95059021428574,51.68078047142857,-9999.0,241.946264202,51.6711735995,SNe_Ia,4.0
ZTF18aaxvvjh,3.0,north,241.95059021428574,51.68078047142857,-9999.0,241.961559408,51.6886482821,SNe_Ia,4.0
ZTF18aaxvxaf,1.0,north,274.0391306642857,54.73891410000001,-9999.0,274.038428225,54.7370593487,SNe_Ia,4.0
ZTF18aaxwric,1.0,north,241.252341475,35.6637931625,-9999.0,241.253655258,35.6642617942,SNe_Ia,3.0
ZTF18aaxwric,2.0,north,241.252341475,35.6637931625,-9999.0,241.251194749,35.661223989,SNe_Ia,3.0
ZTF18aaxxepk,1.0,north,240.26311566,46.68893326,-9999.0,240.272370548,46.6981885283,SNe_Ia,4.0
ZTF18aaxxepk,2.0,north,240.26311566,46.68893326,-9999.0,240.248142694,46.6827719057,SNe_Ia,4.0
ZTF18aaxxepk,3.0,north,240.26311566,46.68893326,-9999.0,240.273351534,46.6966207159,SNe_Ia,4.0
ZTF18aaxxewy,1.0,south,216.1892,5.83985,0.082,216.189468601,5.83919423615,RCF,5.0
ZTF18aaxxfah,1.0,south,223.70167,5.50743,0.062,223.70058153,5.50679655046,RCF,5.0
ZTF18aaxxfgs,1.0,south,232.80855,16.89273,0.026,232.808854576,16.8925335483,RCF,5.0
ZTF18aaxxyeo,1.0,north,274.24782230588244,36.990690958823535,-9999.0,274.252912798,36.9865581134,SNe_Ia,4.0
ZTF18aaxxyeo,2.0,north,274.24782230588244,36.990690958823535,-9999.0,274.255840377,36.9814630312,SNe_Ia,4.0
ZTF18aaxxyeo,3.0,north,274.24782230588244,36.990690958823535,-9999.0,274.249285915,36.9828158761,SNe_Ia,4.0
ZTF18aaxzhzf,1.0,south,186.16069746666665,16.461239988888885,0.11,186.160686852,16.4612809973,SNe_Ia,5.0
ZTF18aaxzlmy,1.0,north,203.71406596000003,34.055685520000004,-9999.0,203.7135,34.0555277778,SNe_Ia,4.0
ZTF18aaxzqhz,1.0,north,155.1847733884616,49.3461799128205,-9999.0,155.17759563,49.3443568427,SNe_Ia,4.0
ZTF18aaxzqhz,2.0,north,155.1847733884616,49.3461799128205,-9999.0,155.200310541,49.3503622809,SNe_Ia,4.0
ZTF18aaxzqhz,3.0,north,155.1847733884616,49.3461799128205,-9999.0,155.187820829,49.341224005,SNe_Ia,4.0
ZTF18aaxzqrw,1.0,north,170.99949531428567,36.14709772857143,-9999.0,170.998891211,36.1469036753,SNe_Ia,4.0
ZTF18aaxztrz,1.0,south,193.94370756666663,18.489368388888884,-9999.0,193.943025432,18.4882468647,SNe_Ia,5.0
ZTF18aaxzxnk,1.0,north,209.98192525390067,50.76101302553192,-9999.0,209.98149219,50.762584375,SNe_Ia,3.0
ZTF18aaxzxnk,2.0,north,209.98192525390067,50.76101302553192,-9999.0,209.988830509,50.7661010217,SNe_Ia,3.0
ZTF18aaxzxnk,3.0,north,209.98192525390067,50.76101302553192,-9999.0,209.978834443,50.7580816216,SNe_Ia,3.0
ZTF18aayaarx,1.0,north,228.963097496,44.015701723999996,-9999.0,228.963431772,44.0154353854,SNe_Ia,5.0
ZTF18aaybakw,1.0,north,238.89425952745108,34.99688475784314,-9999.0,238.893252346,34.9948788076,SNe_Ia,4.0
ZTF18aaybakw,2.0,north,238.89425952745108,34.99688475784314,-9999.0,238.899167012,35.0020180624,SNe_Ia,4.0
ZTF18aaybakw,3.0,north,238.89425952745108,34.99688475784314,-9999.0,238.892135261,34.9936881802,SNe_Ia,4.0
ZTF18aaybanq,1.0,north,214.95678363,31.31558686,-9999.0,214.941041667,31.2945555556,SNe_Ia,3.0
ZTF18aaybnbg,1.0,north,268.42393615000003,37.571687366666666,-9999.0,268.421167049,37.5656635298,SNe_Ia,5.0
ZTF18aaybnbg,2.0,north,268.42393615000003,37.571687366666666,-9999.0,268.428118248,37.5604521051,SNe_Ia,5.0
ZTF18aaybnbg,3.0,north,268.42393615000003,37.571687366666666,-9999.0,268.420701291,37.5754334325,SNe_Ia,5.0
ZTF18aaybtnt,1.0,south,267.95678,15.30786,-9999.0,267.956775952,15.3078552297,RCF,3.0
ZTF18aaybtnt,2.0,south,267.95678,15.30786,-9999.0,267.954626054,15.3105647384,RCF,3.0
ZTF18aaybycw,1.0,north,271.3174064,48.77602806,-9999.0,271.317349526,48.7760692981,SNe_Ia,4.0
ZTF18aaybycw,2.0,north,271.3174064,48.77602806,-9999.0,271.317707827,48.7759043444,SNe_Ia,4.0
ZTF18aaycaob,1.0,north,272.142500625,46.27495800000001,-9999.0,272.140903346,46.2860760534,SNe_Ia,4.0
ZTF18aaycaob,2.0,north,272.142500625,46.27495800000001,-9999.0,272.133786082,46.2871138162,SNe_Ia,4.0
ZTF18aaydthy,1.0,south,264.3844975230769,17.579717184615387,-9999.0,264.386261632,17.5776331432,SNe_Ia,4.0
ZTF18aaydthy,2.0,south,264.3844975230769,17.579717184615387,-9999.0,264.383362258,17.5796922001,SNe_Ia,4.0
ZTF18aaydyef,1.0,north,278.12974777272734,39.17329026363637,-9999.0,278.134445104,39.1739115973,SNe_Ia,4.0
ZTF18aaydyef,2.0,north,278.12974777272734,39.17329026363637,-9999.0,278.121526877,39.1686878988,SNe_Ia,4.0
ZTF18aaydyef,3.0,north,278.12974777272734,39.17329026363637,-9999.0,278.120387106,39.1761827397,SNe_Ia,4.0
ZTF18aayexvq,1.0,north,275.00318926,51.77067736,-9999.0,274.978338367,51.7767425442,SNe_Ia,4.0
ZTF18aayexvq,2.0,north,275.00318926,51.77067736,-9999.0,275.016163951,51.7651019122,SNe_Ia,4.0
ZTF18aayexvq,3.0,north,275.00318926,51.77067736,-9999.0,275.003559118,51.7568960338,SNe_Ia,4.0
ZTF18aaygmuq,1.0,north,255.72604451694912,72.37885787457631,-9999.0,255.724697013,72.3794376074,SNe_Ia,4.0
ZTF18aaygmuq,2.0,north,255.72604451694912,72.37885787457631,-9999.0,255.731342867,72.3769069262,SNe_Ia,4.0
ZTF18aaygwqd,1.0,north,239.41364,78.61225,0.035,239.413794731,78.6122662599,RCF,5.0
ZTF18aaygyxp,1.0,north,265.4526239454545,59.94617382727272,-9999.0,265.454195742,59.9458514482,SNe_Ia,5.0
ZTF18aayhylv,1.0,south,211.54980662,9.34429938,-9999.0,211.543916667,9.35344444444,SNe_Ia,5.0
ZTF18aayivfs,1.0,north,176.94576227499996,40.79818766666667,-9999.0,176.943635949,40.7997000997,SNe_Ia,5.0
ZTF18aayjyhr,1.0,north,227.894033208,32.790644121999996,-9999.0,227.894011407,32.7906558018,SNe_Ia,3.0
ZTF18aayjyhr,2.0,north,227.894033208,32.790644121999996,-9999.0,227.894669847,32.7894213753,SNe_Ia,3.0
ZTF18aaykmko,1.0,south,220.83809655384616,19.0644397,-9999.0,220.839350048,19.0626012893,SNe_Ia,4.0
ZTF18aaykmzg,1.0,south,224.87828,28.183020000000003,0.056,224.876363087,28.1824848855,RCF,5.0
ZTF18aaylbjm,1.0,south,249.63332000000003,5.126469999999999,0.09,249.633269219,5.12659963349,RCF,4.0
ZTF18aaylbyr,1.0,south,235.558,18.58325,0.0724,235.556850961,18.5863060049,RCF,3.0
ZTF18aaylbyr,2.0,south,235.558,18.58325,0.0724,235.558022086,18.5867020614,RCF,3.0
ZTF18aaylcgr,1.0,south,239.57817999999997,25.85683,0.069,239.593375445,25.8605761307,RCF,3.0
ZTF18aaylcvo,1.0,south,232.04346,16.92911,0.046,232.041754077,16.9306909431,RCF,5.0
ZTF18aayldfo,1.0,south,231.64970993333336,26.335228266666665,-9999.0,231.648978259,26.3353829411,SNe_Ia,5.0
ZTF18aayltmt,1.0,south,252.09097000000003,14.954529999999998,-9999.0,252.094263015,14.9517150871,RCF,3.0
ZTF18aaymhno,1.0,south,265.8577294285714,23.22306842857143,-9999.0,265.842809295,23.2248590085,SNe_Ia,4.0
ZTF18aaymhno,2.0,south,265.8577294285714,23.22306842857143,-9999.0,265.849002655,23.2275222705,SNe_Ia,4.0
ZTF18aaymhno,3.0,south,265.8577294285714,23.22306842857143,-9999.0,265.853514573,23.2239243173,SNe_Ia,4.0
ZTF18aayoawk,1.0,south,268.27627110000003,17.18868427,-9999.0,268.283420425,17.1749810756,SNe_Ia,4.0
ZTF18aaypmaz,1.0,south,276.70062565,29.62104315454545,-9999.0,276.700607236,29.6210589784,SNe_Ia,4.0
ZTF18aaypqan,1.0,north,274.4559419777777,37.28084430000001,-9999.0,274.445991691,37.2737795583,SNe_Ia,4.0
ZTF18aaypqan,2.0,north,274.4559419777777,37.28084430000001,-9999.0,274.449578699,37.2789986289,SNe_Ia,4.0
ZTF18aaypqan,3.0,north,274.4559419777777,37.28084430000001,-9999.0,274.446499808,37.2929840339,SNe_Ia,4.0
ZTF18aayrtjo,1.0,north,259.007573,36.97590361428571,-9999.0,259.016711506,36.9749236285,SNe_Ia,4.0
ZTF18aayrtjo,2.0,north,259.007573,36.97590361428571,-9999.0,258.995856249,36.9890029031,SNe_Ia,4.0
ZTF18aayrtjo,3.0,north,259.007573,36.97590361428571,-9999.0,259.007747218,36.983362321,SNe_Ia,4.0
ZTF18aaysfll,1.0,north,277.30807395000005,51.92440115,-9999.0,277.310274189,51.9161144524,SNe_Ia,4.0
ZTF18aaysfll,2.0,north,277.30807395000005,51.92440115,-9999.0,277.294319011,51.9368293047,SNe_Ia,4.0
ZTF18aaysfll,3.0,north,277.30807395000005,51.92440115,-9999.0,277.311485304,51.9331623969,SNe_Ia,4.0
ZTF18aaytiwt,1.0,north,265.26341318,52.23486868,-9999.0,265.249139504,52.2377530444,SNe_Ia,4.0
ZTF18aaytqmh,1.0,south,268.5586319375,17.3871976375,-9999.0,268.563288497,17.3979241071,SNe_Ia,5.0
ZTF18aaytqmh,2.0,south,268.5586319375,17.3871976375,-9999.0,268.551573597,17.3959573292,SNe_Ia,5.0
ZTF18aaytqmh,3.0,south,268.5586319375,17.3871976375,-9999.0,268.558629848,17.3980831661,SNe_Ia,5.0
ZTF18aayuekr,1.0,north,267.9896139833333,37.05185383333333,-9999.0,267.987738805,37.0432729301,SNe_Ia,5.0
ZTF18aayuekr,2.0,north,267.9896139833333,37.05185383333333,-9999.0,267.992889338,37.0592583843,SNe_Ia,5.0
ZTF18aayvszb,1.0,north,286.45589083333334,44.28984341666668,-9999.0,286.447436986,44.2863744938,SNe_Ia,4.0
ZTF18aayvszb,2.0,north,286.45589083333334,44.28984341666668,-9999.0,286.456651789,44.3046300572,SNe_Ia,4.0
ZTF18aayvszb,3.0,north,286.45589083333334,44.28984341666668,-9999.0,286.4486574,44.2962790739,SNe_Ia,4.0
ZTF18aayxutj,1.0,north,180.67043331818184,29.84165222727273,-9999.0,180.672289572,29.8392052838,SNe_Ia,5.0
ZTF18aayxutj,2.0,north,180.67043331818184,29.84165222727273,-9999.0,180.662986024,29.8507664649,SNe_Ia,5.0
ZTF18aayxutj,3.0,north,180.67043331818184,29.84165222727273,-9999.0,180.683461178,29.8431782911,SNe_Ia,5.0
ZTF18aayxvsn,1.0,north,154.5017636444444,57.064402955555536,-9999.0,154.501228615,57.0643109632,SNe_Ia,4.0
ZTF18aayyxxp,1.0,north,223.59832999999998,73.17831,0.0238,223.600516167,73.1780420086,RCF,5.0
ZTF18aayzgkc,1.0,north,272.58622034,32.65383574,-9999.0,272.586809953,32.6551260497,SNe_Ia,4.0
ZTF18aayzgkc,2.0,north,272.58622034,32.65383574,-9999.0,272.590891436,32.659300635,SNe_Ia,4.0
ZTF18aayzgkc,3.0,north,272.58622034,32.65383574,-9999.0,272.589534311,32.6585237938,SNe_Ia,4.0
ZTF18aazabua,1.0,north,244.49942774210533,77.8762478631579,-9999.0,244.509414245,77.8784239027,SNe_Ia,4.0
ZTF18aazabua,2.0,north,244.49942774210533,77.8762478631579,-9999.0,244.490379649,77.8676060808,SNe_Ia,4.0
ZTF18aazabua,3.0,north,244.49942774210533,77.8762478631579,-9999.0,244.529814786,77.8836931821,SNe_Ia,4.0
ZTF18aazaidi,1.0,south,266.34571127142857,15.470613214285715,-9999.0,266.340094007,15.4614067106,SNe_Ia,4.0
ZTF18aazaidi,2.0,south,266.34571127142857,15.470613214285715,-9999.0,266.339197952,15.467890422,SNe_Ia,4.0
ZTF18aazaidi,3.0,south,266.34571127142857,15.470613214285715,-9999.0,266.340843925,15.4668397966,SNe_Ia,4.0
ZTF18aazalxl,1.0,north,269.6276782111111,45.91988311111112,-9999.0,269.620185151,45.9196906801,SNe_Ia,4.0
ZTF18aazalxl,2.0,north,269.6276782111111,45.91988311111112,-9999.0,269.630709157,45.9130753015,SNe_Ia,4.0
ZTF18aazalxl,3.0,north,269.6276782111111,45.91988311111112,-9999.0,269.617564487,45.9206172603,SNe_Ia,4.0
ZTF18aazamac,1.0,north,271.36052642000004,44.02634938,-9999.0,271.367287763,44.0268683279,SNe_Ia,4.0
ZTF18aazamac,2.0,north,271.36052642000004,44.02634938,-9999.0,271.367911623,44.0273634475,SNe_Ia,4.0
ZTF18aazamac,3.0,north,271.36052642000004,44.02634938,-9999.0,271.368808539,44.0250525776,SNe_Ia,4.0
ZTF18aazaqjv,1.0,north,252.63914821111112,45.14856872222222,-9999.0,252.642925902,45.1425976663,SNe_Ia,4.0
ZTF18aazaqjv,2.0,north,252.63914821111112,45.14856872222222,-9999.0,252.649013846,45.1563081644,SNe_Ia,4.0
ZTF18aazaqjv,3.0,north,252.63914821111112,45.14856872222222,-9999.0,252.655105546,45.1560644967,SNe_Ia,4.0
ZTF18aazasbq,1.0,north,265.24276849999995,51.25641098333333,-9999.0,265.245857367,51.2415450038,SNe_Ia,4.0
ZTF18aazasbq,2.0,north,265.24276849999995,51.25641098333333,-9999.0,265.250086157,51.2413238044,SNe_Ia,4.0
ZTF18aazasbq,3.0,north,265.24276849999995,51.25641098333333,-9999.0,265.234987034,51.2486566648,SNe_Ia,4.0
ZTF18aazasdy,1.0,north,290.74155398,58.45576036,-9999.0,290.733236394,58.4581299713,SNe_Ia,4.0
ZTF18aazasdy,2.0,north,290.74155398,58.45576036,-9999.0,290.730073226,58.452710303,SNe_Ia,4.0
ZTF18aazasdy,3.0,north,290.74155398,58.45576036,-9999.0,290.751663344,58.4479142416,SNe_Ia,4.0
ZTF18aazbsgf,1.0,north,253.86673443333328,58.78579626666666,-9999.0,253.85421012,58.7852324104,SNe_Ia,5.0
ZTF18aazbsgf,2.0,north,253.86673443333328,58.78579626666666,-9999.0,253.858185752,58.7793278454,SNe_Ia,5.0
ZTF18aazbsgf,3.0,north,253.86673443333328,58.78579626666666,-9999.0,253.858923428,58.7905092651,SNe_Ia,5.0
ZTF18aazcoxe,1.0,north,261.3820486,68.32009095,-9999.0,261.424828735,68.3158197578,SNe_Ia,4.0
ZTF18aazcoxe,2.0,north,261.3820486,68.32009095,-9999.0,261.416881537,68.3190614299,SNe_Ia,4.0
ZTF18aazcpge,1.0,north,253.16131581,58.99354116000001,-9999.0,253.139922258,58.9964158664,SNe_Ia,5.0
ZTF18aazcpge,2.0,north,253.16131581,58.99354116000001,-9999.0,253.188332225,58.9930838385,SNe_Ia,5.0
ZTF18aazcpge,3.0,north,253.16131581,58.99354116000001,-9999.0,253.172857673,58.9848463429,SNe_Ia,5.0
ZTF18aazcpoy,1.0,north,270.0472423,58.56555328999999,-9999.0,270.032869439,58.5696496818,SNe_Ia,4.0
ZTF18aazcpoy,2.0,north,270.0472423,58.56555328999999,-9999.0,270.055046337,58.553552582,SNe_Ia,4.0
ZTF18aazcpoy,3.0,north,270.0472423,58.56555328999999,-9999.0,270.061675658,58.5580664424,SNe_Ia,4.0
ZTF18aazdhtz,1.0,north,285.71017710000007,60.49846146,-9999.0,285.708977314,60.5061194979,SNe_Ia,4.0
ZTF18aazdhub,1.0,north,285.40834327777776,60.61854399999999,-9999.0,285.402072787,60.6091892786,SNe_Ia,4.0
ZTF18aazdhub,2.0,north,285.40834327777776,60.61854399999999,-9999.0,285.428965172,60.6140000286,SNe_Ia,4.0
ZTF18aazdhub,3.0,north,285.40834327777776,60.61854399999999,-9999.0,285.404032577,60.6128475117,SNe_Ia,4.0
ZTF18aazdkxv,1.0,north,282.63308438333337,44.34382666666666,-9999.0,282.622665578,44.3493682842,SNe_Ia,4.0
ZTF18aazdkxv,2.0,north,282.63308438333337,44.34382666666666,-9999.0,282.624737429,44.3437323011,SNe_Ia,4.0
ZTF18aazdkxv,3.0,north,282.63308438333337,44.34382666666666,-9999.0,282.636856605,44.3582913015,SNe_Ia,4.0
ZTF18aazdobq,1.0,north,266.08539298,51.79136308,-9999.0,266.111490322,51.7920765894,SNe_Ia,4.0
ZTF18aazdobq,2.0,north,266.08539298,51.79136308,-9999.0,266.098972312,51.8042959078,SNe_Ia,4.0
ZTF18aazdobq,3.0,north,266.08539298,51.79136308,-9999.0,266.106123952,51.8012636888,SNe_Ia,4.0
ZTF18aazdxpk,1.0,south,264.11617540000003,29.65103582,-9999.0,264.120153955,29.6598590709,SNe_Ia,4.0
ZTF18aazdxpk,2.0,south,264.11617540000003,29.65103582,-9999.0,264.116670024,29.6424419745,SNe_Ia,4.0
