# Geodesic pattern 24 class 2 npts 17282 area_per_point= 2.3870
# From geodesic_tiling_pattern_npts17282.txt
# http://www.mpe.mpg.de/~4most/4FS/geodesic_pattern_list.html
# As adopted by BLISS and DeCALS
# RA            DEC
-16.540742 -22.881998
-15.735831 -24.218766
-14.924397 -25.542691
-35.430443  13.637072
-34.503766  12.108131
-33.593650  10.581141
-32.698790   9.056794
-31.817926   7.535737
-30.949844   6.018575
-30.093376   4.505883
-29.247395   2.998206
-28.410818   1.496074
-27.582600   0.000000
-26.761733  -1.489513
-25.947247  -2.971969
-25.138202  -4.446879
-24.333690  -5.913759
-23.532828  -7.372128
-22.734758  -8.821514
-21.938640 -10.261451
-21.143651 -11.691482
-20.348978 -13.111168
-19.553817 -14.520082
-18.757363 -15.917820
-17.958809 -17.304003
-17.157340 -18.678275
-16.352127 -20.040314
-15.542317 -21.389830
-14.727035 -22.726567
-13.905371 -24.050305
-13.076374 -25.360862
-12.239047 -26.658090
-34.744093  15.120891
-33.799605  13.593475
-32.872562  12.067681
-31.961577  10.544258
-31.065317   9.023901
-30.182501   7.507257
-29.311897   5.994932
-28.452318   4.487503
-27.602629   2.985519
-26.761733   1.489513
-25.928580   0.000000
-25.102154  -1.482513
-24.281481  -2.957528
-23.465617  -4.424554
-22.653650  -5.883105
-21.844694  -7.332700
-21.037887  -8.772867
-20.232385 -10.203141
-19.427362 -11.623073
-18.621998 -13.032223
-17.815483 -14.430174
-17.007005 -15.816528
-16.195749 -17.190914
-15.380891 -18.552986
-14.561590 -19.902432
-13.736983 -21.238971
-12.906182 -22.562358
-12.068264 -23.872382
-11.222265 -25.168871
-10.367174 -26.451685
 -9.501926 -27.720718
-33.100920  15.070893
-32.156837  13.546482
-31.229692  12.024139
-30.318070  10.504611
-29.420616   8.988591
-28.536028   7.476724
-27.663060   5.969617
-26.800516   4.467848
-25.947247   2.971969
-25.102154   1.482513
-24.264181   0.000000
-23.432310  -1.475061
-22.605564  -2.942170
-21.783000  -4.400831
-20.963703  -5.850558
-20.146789  -7.290870
-19.331395  -8.721295
-18.516677 -10.141369
-17.701805 -11.550646
-16.885959 -12.948692
-16.068326 -14.335095
-15.248090 -15.709464
-14.424432 -17.071436
-13.596521 -18.420676
-12.763510 -19.756880
-11.924531 -21.079779
-11.078688 -22.389138
-10.225050 -23.684758
 -9.362646 -24.966473
 -8.490460 -26.234155
 -7.607419 -27.487706
 -6.712392 -28.727058
-32.407082  16.539893
-31.445803  15.017057
-30.502418  13.495954
-29.575427  11.977388
-28.663393  10.462101
-27.764941   8.950781
-26.878754   7.444071
-26.003576   5.942578
-25.138202   4.446879
-24.281481   2.957528
-23.432310   1.475061
-22.589631   0.000000
-21.752429  -1.467143
-20.919728  -2.925864
-20.090586  -4.375667
-19.264094  -5.816061
-18.439367  -7.246565
-17.615547  -8.666706
-16.791791 -10.076025
-15.967272 -11.474076
-15.141172 -12.860431
-14.312675 -14.234683
-13.480968 -15.596449
-12.645229 -16.945374
-11.804627 -18.281134
-10.958312 -19.603435
-10.105414 -20.912018
 -9.245035 -22.206661
 -8.376241 -23.487174
 -7.498062 -24.753404
 -6.609479 -26.005233
 -5.709423 -27.242572
 -4.796765 -28.465363
 -3.870314 -29.673572
-30.738798  16.478932
-29.779056  14.959229
-28.836651  13.441758
-27.910059  11.927312
-26.997824  10.416628
-26.098558   8.910386
-25.210935   7.409229
-24.333690   5.913759
-23.465617   4.424554
-22.605564   2.942170
-21.752429   1.467143
-20.905157   0.000000
-20.062739  -1.458744
-19.224202  -2.908582
-18.388610  -4.349015
-17.555061  -5.779549
-16.722676  -7.199703
-15.890601  -8.609004
-15.058000 -10.006994
-14.224051 -11.393229
-13.387938 -12.767287
-12.548851 -14.128767
-11.705979 -15.477294
-10.858503 -16.812522
-10.005594 -18.134136
 -9.146405 -19.441855
 -8.280066 -20.735432
 -7.405683 -22.014655
 -6.522325 -23.279350
 -5.629025 -24.529374
 -4.724772 -25.764621
 -3.808505 -26.985015
 -2.879106 -28.190510
 -1.935399 -29.381082
 -0.976137 -30.556732
-30.035174  17.931647
-29.058914  16.413502
-28.101014  14.897256
-27.159853  13.383760
-26.233887  11.873797
-25.321649  10.368094
-24.421739   8.867326
-23.532828   7.372128
-22.653650   5.883105
-21.783000   4.400831
-20.919728   2.925864
-20.062739   1.458744
-19.210985   0.000000
-18.363463  -1.449849
-17.519211  -2.890293
-16.677302  -4.320827
-15.836841  -5.740958
-14.996960  -7.150201
-14.156812  -8.548085
-13.315571  -9.934152
-12.472421 -11.307961
-11.626555 -12.669097
-10.777169 -14.017163
 -9.923457 -15.351795
 -9.064609 -16.672655
 -8.199798 -17.979440
 -7.328185 -19.271880
 -6.448906 -20.549742
 -5.561074 -21.812828
 -4.663766 -23.060976
 -3.756024 -24.294061
 -2.836850 -25.511988
 -1.905196 -26.714696
 -0.959965 -27.902154
-28.341311  17.858329
-27.367800  16.343433
-26.412027  14.830988
-25.472352  13.321830
-24.547221  11.816729
-23.635157  10.316401
-22.734758   8.821514
-21.844694   7.332700
-20.963703   5.850558
-20.090586   4.375667
-19.224202   2.908582
-18.363463   1.449849
-17.507334   0.000000
-16.654823  -1.440442
-15.804979  -2.870961
-14.956889  -4.291052
-14.109668  -5.700216
-13.262461  -7.097969
-12.414433  -8.483837
-11.564769  -9.857365
-10.712662 -11.218118
 -9.857317 -12.565683
 -8.997939 -13.899672
 -8.133733 -15.219729
 -7.263894 -16.525528
 -6.387607 -17.816778
 -5.504042 -19.093222
 -4.612346 -20.354641
 -3.711640 -21.600853
 -2.801015 -22.831711
 -1.879530 -24.047105
 -0.946200 -25.246959
-27.625570  19.293288
-26.636299  17.779859
-25.665840  16.268559
-24.712452  14.760281
-23.774484  13.255840
-22.850373  11.755996
-21.938640  10.261451
-21.037887   8.772867
-20.146789   7.290870
-19.264094   5.816061
-18.388610   4.349015
-17.519211   2.890293
-16.654823   1.440442
-15.794424   0.000000
-14.937037  -1.430505
-14.081728  -2.850554
-13.227596  -4.259635
-12.373774  -5.657248
-11.519422  -7.042907
-10.663718  -8.416139
 -9.805859  -9.776492
 -8.945056 -11.123531
 -8.080522 -12.456853
 -7.211477 -13.776077
 -6.337137 -15.080856
 -5.456709 -16.370877
 -4.569391 -17.645861
 -3.674365 -18.905568
 -2.770791 -20.149793
 -1.857806 -21.378370
 -0.934517 -22.591172
-25.905800  19.206125
-24.920557  17.696054
-23.953426  16.188720
-23.002653  14.684989
-22.066582  13.185663
-21.143651  11.691482
-20.232385  10.203141
-19.331395   8.721295
-18.439367   7.246565
-17.555061   5.779549
-16.677302   4.320827
-15.804979   2.870961
-14.937037   1.430505
-14.072471   0.000000
-13.210324  -1.420020
-12.349678  -2.829030
-11.489653  -4.226514
-10.629398  -5.611971
 -9.768089  -6.984911
 -8.904925  -8.344862
 -8.039116  -9.691373
 -7.169889 -11.024018
 -6.296474 -12.342397
 -5.418104 -13.646140
 -4.534009 -14.934912
 -3.643413 -16.208410
 -2.745527 -17.466372
 -1.839548 -18.708573
 -0.924655 -19.934825
-25.175590  20.621854
-24.175439  19.113078
-23.194515  17.606739
-22.230951  16.103756
-21.282990  14.604971
-20.348978  13.111168
-19.427362  11.623073
-18.516677  10.141369
-17.615547   8.666706
-16.722676   7.199703
-15.836841   5.740958
-14.956889   4.291052
-14.081728   2.850554
-13.210324   1.420020
-12.341695   0.000000
-11.474905  -1.408966
-10.609057  -2.806348
 -9.743293  -4.191626
 -8.876782  -5.564295
 -8.008720  -6.923863
 -7.138324  -8.269861
 -6.264825  -9.601841
 -5.387465 -10.919381
 -4.505492 -12.222089
 -3.618157 -13.509607
 -2.724705 -14.781610
 -1.824378 -16.037811
 -0.916405 -17.277964
-23.429740  20.519265
-22.434954  19.013956
-21.458597  17.511740
-20.498802  16.013509
-19.553817  14.520082
-18.621998  13.032223
-17.701805  11.550646
-16.791791  10.076025
-15.890601   8.609004
-14.996960   7.150201
-14.109668   5.700216
-13.227596   4.259635
-12.349678   2.829030
-11.474905   1.408966
-10.602319   0.000000
 -9.731008  -1.397322
 -8.860102  -2.782463
 -7.988763  -4.154900
 -7.116186  -5.514123
 -6.241587  -6.859640
 -5.364204  -8.190984
 -4.483289  -9.507710
 -3.598103 -10.809404
 -2.707915 -12.095682
 -1.811992 -13.366198
 -0.909601 -14.620640
-22.682702  21.914281
-21.673970  20.410016
-20.684807  18.908572
-19.713225  17.410886
-18.757363  15.917820
-17.815483  14.430174
-16.885959  12.948692
-15.967272  11.474076
-15.058000  10.006994
-14.156812   8.548085
-13.262461   7.097969
-12.373774   5.657248
-11.489653   4.226514
-10.609057   2.806348
 -9.731008   1.397322
 -8.854575   0.000000
 -7.978875  -1.385064
 -7.103063  -2.757326
 -6.226327  -4.116258
 -5.347886  -5.461349
 -4.466982  -6.792106
 -3.582875  -8.108064
 -2.694837  -9.408783
 -1.802154 -10.693857
 -0.904112 -11.962912
-20.910778  21.794596
-19.908786  20.293906
-18.925455  18.796740
-17.958809  17.304003
-17.007005  15.816528
-16.068326  14.335095
-15.141172  12.860431
-14.224051  11.393229
-13.315571   9.934152
-12.414433   8.483837
-11.519422   7.042907
-10.629398   5.611971
 -9.743293   4.191626
 -8.860102   2.782463
 -7.978875   1.385064
 -7.098715   0.000000
 -6.218766  -1.372165
 -5.338212  -2.730883
 -4.456272  -4.075619
 -3.572189  -5.405860
 -2.685230  -6.721115
 -1.794679  -8.020922
 -0.899834  -9.304847
-20.144566  23.167412
-19.129719  21.667432
-18.134679  20.170738
-17.157340  18.678275
-16.195749  17.190914
-15.248090  15.709464
-14.312675  14.234683
-13.387938  12.767287
-12.472421  11.307961
-11.564769   9.857365
-10.663718   8.416139
 -9.768089   6.984911
 -8.876782   5.564295
 -7.988763   4.154900
 -7.103063   2.757326
 -6.218766   1.372165
 -5.335007   0.000000
 -4.450964  -1.358599
 -3.565853  -2.703076
 -2.678918  -4.032893
 -1.789433  -5.347535
 -0.896690  -6.646513
-18.346771  23.028874
-17.340061  21.532579
-16.352127  20.040314
-15.380891  18.552986
-14.424432  17.071436
-13.480968  15.596449
-12.548851  14.128767
-11.626555  12.669097
-10.712662  11.218118
 -9.805859   9.776492
 -8.904925   8.344862
 -8.008720   6.923863
 -7.116186   5.514123
 -6.226327   4.116258
 -5.338212   2.730883
 -4.450964   1.358599
 -3.563753   0.000000
 -2.675790  -1.344335
 -1.786321  -2.673844
 -0.894624  -3.987986
-17.559073  24.377994
-16.540742  22.881998
-15.542317  21.389830
-14.561590  19.902432
-13.596521  18.420676
-12.645229  16.945374
-11.705979  15.477294
-10.777169  14.017163
 -9.857317  12.565683
 -8.945056  11.123531
 -8.039116   9.691373
 -7.138324   8.269861
 -6.241587   6.859640
 -5.347886   5.461349
 -4.456272   4.075619
 -3.565853   2.703076
 -2.675790   1.344335
 -1.785290   0.000000
 -0.893600  -1.329342
-15.735831  24.218766
-14.727035  22.726567
-13.736983  21.238971
-12.763510  19.756880
-11.804627  18.281134
-10.858503  16.812522
 -9.923457  15.351795
 -8.997939  13.899672
 -8.080522  12.456853
 -7.169889  11.024018
 -6.264825   9.601841
 -5.364204   8.190984
 -4.466982   6.792106
 -3.572189   5.405860
 -2.678918   4.032893
 -1.786321   2.673844
 -0.893600   1.329342
-14.924397  25.542691
-13.905371  24.050305
-12.906182  22.562358
-11.924531  21.079779
-10.958312  19.603435
-10.005594  18.134136
 -9.064609  16.672655
 -8.133733  15.219729
 -7.211477  13.776077
 -6.296474  12.342397
 -5.387465  10.919381
 -4.483289   9.507710
 -3.582875   8.108064
 -2.685230   6.721115
 -1.789433   5.347535
 -0.894624   3.987986
-13.076374  25.360862
-12.068264  23.872382
-11.078688  22.389138
-10.105414  20.912018
 -9.146405  19.441855
 -8.199798  17.979440
 -7.263894  16.525528
 -6.337137  15.080856
 -5.418104  13.646140
 -4.505492  12.222089
 -3.598103  10.809404
 -2.694837   9.408783
 -1.794679   8.020922
 -0.896690   6.646513
-12.239047  26.658090
-11.222265  25.168871
-10.225050  23.684758
 -9.245035  22.206661
 -8.280066  20.735432
 -7.328185  19.271880
 -6.387607  17.816778
 -5.456709  16.370877
 -4.534009  14.934912
 -3.618157  13.509607
 -2.707915  12.095682
 -1.802154  10.693857
 -0.899834   9.304847
-10.367174  26.451685
 -9.362646  24.966473
 -8.376241  23.487174
 -7.405683  22.014655
 -6.448906  20.549742
 -5.504042  19.093222
 -4.569391  17.645861
 -3.643413  16.208410
 -2.724705  14.781610
 -1.811992  13.366198
 -0.904112  11.962912
 -9.501926  27.720718
 -8.490460  26.234155
 -7.498062  24.753404
 -6.522325  23.279350
 -5.561074  21.812828
 -4.612346  20.354641
 -3.674365  18.905568
 -2.745527  17.466372
 -1.824378  16.037811
 -0.909601  14.620640
 -7.607419  27.487706
 -6.609479  26.005233
 -5.629025  24.529374
 -4.663766  23.060976
 -3.711640  21.600853
 -2.770791  20.149793
 -1.839548  18.708573
 -0.916405  17.277964
 -6.712392  28.727058
 -5.709423  27.242572
 -4.724772  25.764621
 -3.756024  24.294061
 -2.801015  22.831711
 -1.857806  21.378370
 -0.924655  19.934825
 -4.796765  28.465363
 -3.808505  26.985015
 -2.836850  25.511988
 -1.879530  24.047105
 -0.934517  22.591172
 -3.870314  29.673572
 -2.879106  28.190510
 -1.905196  26.714696
 -0.946200  25.246959
 -1.935399  29.381082
 -0.959965  27.902154
 -0.976137  30.556732
-87.445886 -57.814834
-84.944294 -57.293563
-82.557768 -58.437786
-84.817379 -55.586199
-82.499197 -56.719951
-80.068745 -57.814650
-77.519726 -58.867306
-82.471620 -55.009799
-80.113789 -56.095344
-77.649611 -57.140074
-75.074318 -58.141079
-72.383719 -59.095215
-82.471726 -53.307635
-80.179068 -54.384263
-77.790502 -55.421177
-75.302183 -56.415779
-72.710760 -57.365277
-70.013600 -58.266707
-67.209041 -59.116959
-80.262806 -52.681676
-77.941937 -53.710838
-75.531048 -54.698954
-73.027462 -55.643529
-70.429107 -56.541922
-67.734708 -57.391373
-64.944009 -58.189040
-62.057993 -58.932045
-80.363493 -50.987888
-78.103483 -52.009314
-75.761851 -52.990844
-73.336472 -53.930231
-70.825726 -54.825111
-68.228661 -55.673020
-65.545157 -56.471423
-62.776104 -57.217756
-59.923575 -57.909471
-56.990979 -58.544095
-78.274731 -50.316898
-75.995304 -51.291713
-73.639880 -52.225657
-71.207214 -53.116598
-68.696617 -53.962320
-66.108093 -54.760554
-63.442475 -55.509003
-60.701562 -56.205383
-57.888243 -56.847473
-55.006599 -57.433160
-52.061970 -57.960503
-78.455303 -48.633922
-76.231948 -49.601857
-73.939355 -50.530096
-71.576587 -51.416700
-69.143176 -52.259665
-66.639234 -53.056944
-64.065560 -53.806469
-61.423749 -54.506188
-58.716292 -55.154094
-55.946662 -55.748276
-53.119365 -56.286963
-50.239977 -56.768573
-47.315119 -57.191767
-76.472197 -47.921607
-74.236238 -48.843862
-71.936290 -49.725744
-69.572072 -50.565427
-67.143790 -51.361053
-64.652223 -52.110751
-62.098812 -52.812663
-59.485741 -53.464975
-56.816005 -54.065951
-54.093459 -54.613974
-51.322848 -55.107585
-48.509794 -55.545528
-45.660763 -55.926789
-42.782985 -56.250641
-76.716368 -46.251328
-74.531614 -47.167291
-72.288322 -48.044066
-69.986365 -48.879973
-67.626030 -49.673313
-65.208087 -50.422380
-62.733858 -51.125485
-60.205287 -51.780980
-57.624993 -52.387284
-54.996312 -52.942916
-52.323325 -53.446533
-49.610855 -53.896962
-46.864442 -54.293235
-44.090288 -54.634627
-41.295171 -54.920681
-38.486335 -55.151233
-74.826373 -45.500753
-72.634328 -46.372023
-70.388578 -47.203673
-68.089479 -47.994134
-65.737795 -48.741843
-63.334758 -49.445252
-60.882120 -50.102855
-58.382197 -50.713207
-55.837913 -51.274950
-53.252812 -51.786846
-50.631071 -52.247800
-47.977477 -52.656896
-45.297388 -53.013425
-42.596674 -53.316907
-39.881628 -53.567118
-37.158863 -53.764105
-34.435187 -53.908196
-75.121248 -43.844643
-72.975678 -44.709991
-70.780813 -45.536904
-68.537069 -46.323923
-66.245210 -47.069598
-63.906394 -47.772506
-61.522218 -48.431259
-59.094757 -49.044529
-56.626595 -49.611069
-54.120844 -50.129732
-51.581150 -50.599500
-49.011685 -51.019509
-46.417112 -51.389070
-43.802546 -51.707699
-41.173482 -51.975130
-38.535718 -52.191336
-35.895255 -52.356534
-33.258192 -52.471198
-30.630614 -52.536048
-73.313516 -43.058370
-71.164830 -43.880058
-68.971260 -44.663082
-66.733570 -45.406088
-64.452857 -46.107749
-62.130594 -46.766784
-59.768656 -47.381963
-57.369352 -47.952133
-54.935436 -48.476230
-52.470120 -48.953306
-49.977064 -49.382546
-47.460358 -49.763290
-44.924484 -50.095054
-42.374266 -50.377548
-39.814811 -50.610689
-37.251424 -50.794612
-34.689529 -50.929679
-32.134572 -51.016476
-29.591930 -51.055810
-27.066817 -51.048697
-73.648814 -41.417582
-71.542121 -42.233544
-69.394131 -43.012023
-67.205606 -43.751743
-64.977599 -44.451460
-62.711475 -45.109976
-60.408945 -45.726147
-58.072089 -46.298899
-55.703367 -46.827242
-53.305629 -47.310289
-50.882110 -47.747272
-48.436418 -48.137560
-45.972507 -48.480678
-43.494635 -48.776318
-41.007315 -49.024360
-38.515258 -49.224875
-36.023298 -49.378136
-33.536315 -49.484619
-31.059164 -49.544998
-28.596588 -49.560145
-26.153145 -49.531112
-23.733141 -49.459118
-71.913953 -40.597783
-69.807447 -41.371164
-67.663643 -42.106995
-65.483550 -42.804099
-63.268448 -43.461347
-61.019910 -44.077665
-58.739823 -44.652045
-56.430400 -45.183563
-54.094190 -45.671383
-51.734072 -46.114781
-49.353249 -46.513153
-46.955226 -46.866035
-44.543781 -47.173113
-42.122925 -47.434236
-39.696850 -47.649429
-37.269878 -47.818892
-34.846393 -47.943011
-32.430780 -48.022354
-30.027351 -48.057667
-27.640288 -48.049865
-25.273574 -48.000020
-22.930941 -47.909346
-20.615824 -47.779185
-72.281418 -38.973215
-70.212724 -39.740932
-68.109666 -40.472275
-65.973215 -41.166118
-63.804578 -41.821385
-61.605210 -42.437060
-59.376836 -43.012192
-57.121462 -43.545905
-54.841379 -44.037414
-52.539168 -44.486029
-50.217688 -44.891174
-47.880064 -45.252396
-45.529665 -45.569378
-43.170067 -45.841950
-40.805019 -46.070095
-38.438395 -46.253961
-36.074141 -46.393858
-33.716222 -46.490265
-31.368563 -46.543821
-29.034995 -46.555326
-26.719195 -46.525726
-24.424644 -46.456102
-22.154575 -46.347656
-19.911942 -46.201693
-17.699386 -46.019605
-70.611272 -38.121765
-68.545387 -38.848018
-66.448749 -39.537962
-64.322497 -40.190563
-62.167988 -40.804847
-59.986808 -41.379910
-57.780783 -41.914918
-55.551990 -42.409122
-53.302752 -42.861867
-51.035637 -43.272598
-48.753445 -43.640873
-46.459193 -43.966377
-44.156084 -44.248921
-41.847483 -44.488462
-39.536873 -44.685099
-37.227813 -44.839083
-34.923897 -44.950817
-32.628699 -45.020853
-30.345728 -45.049889
-28.078376 -45.038763
-25.829879 -44.988440
-23.603273 -44.900001
-21.401356 -44.774630
-19.226667 -44.613596
-17.081455 -44.418235
-14.967673 -44.189936
-71.004227 -36.514109
-68.972292 -37.234664
-66.912016 -37.920076
-64.824482 -38.569341
-62.710959 -39.181519
-60.572913 -39.755737
-58.412019 -40.291197
-56.230166 -40.787181
-54.029458 -41.243057
-51.812211 -41.658290
-49.580948 -42.032450
-47.338381 -42.365219
-45.087393 -42.656398
-42.831011 -42.905919
-40.572379 -43.113844
-38.314717 -43.280373
-36.061285 -43.405846
-33.815343 -43.490739
-31.580107 -43.535666
-29.358705 -43.541369
-27.154143 -43.508712
-24.969259 -43.438670
-22.806700 -43.332318
-20.668886 -43.190818
-18.557992 -43.015398
-16.475930 -42.807344
-14.424343 -42.567979
-12.404596 -42.298645
-69.391678 -35.632653
-67.364640 -36.312901
-65.312510 -36.958173
-63.236478 -37.567551
-61.137908 -38.140186
-59.018340 -38.675304
-56.879502 -39.172211
-54.723308 -39.630294
-52.551858 -40.049033
-50.367433 -40.428005
-48.172482 -40.766892
-45.969610 -41.065485
-43.761550 -41.323695
-41.551148 -41.541553
-39.341322 -41.719217
-37.135041 -41.856972
-34.935280 -41.955230
-32.744988 -42.014530
-30.567053 -42.035533
-28.404261 -42.019013
-26.259268 -41.965854
-24.134564 -41.877033
-22.032450 -41.753613
-19.955015 -41.596729
-17.904120 -41.407571
-15.881383 -41.187374
-13.888177 -40.937396
-11.925626 -40.658912
 -9.994606 -40.353193
-69.804685 -34.042426
-67.808046 -34.716878
-65.788312 -35.357506
-63.746605 -35.963406
-61.684197 -36.533745
-59.602511 -37.067766
-57.503134 -37.564789
-55.387813 -38.024216
-53.258463 -38.445536
-51.117151 -38.828331
-48.966101 -39.172280
-46.807670 -39.477168
-44.644338 -39.742884
-42.478685 -39.969433
-40.313368 -40.156937
-38.151091 -40.305632
-35.994576 -40.415878
-33.846533 -40.488147
-31.709625 -40.523028
-29.586439 -40.521219
-27.479454 -40.483520
-25.391011 -40.410822
-23.323292 -40.304101
-21.278294 -40.164404
-19.257816 -39.992837
-17.263442 -39.790551
-15.296535 -39.558730
-13.358234 -39.298576
-11.449451 -39.011295
 -9.570878 -38.698089
 -7.722994 -38.360135
-68.243490 -33.132438
-66.253409 -33.767777
-64.243146 -34.369535
-62.213887 -34.936888
-60.166953 -35.469087
-58.103807 -35.965460
-56.026051 -36.425418
-53.935432 -36.848454
-51.833836 -37.234152
-49.723284 -37.582188
-47.605920 -37.892335
-45.483999 -38.164467
-43.359869 -38.398564
-41.235951 -38.594714
-39.114717 -38.753114
-36.998662 -38.874073
-34.890279 -38.958009
-32.792026 -39.005447
-30.706307 -39.017016
-28.635433 -38.993440
-26.581606 -38.935536
-24.546888 -38.844201
-22.533185 -38.720403
-20.542227 -38.565169
-18.575556 -38.379576
-16.634514 -38.164735
-14.720242 -37.921783
-12.833672 -37.651866
-10.975533 -37.356130
 -9.146354 -37.035708
 -7.346472 -36.691713
 -5.576044 -36.325221
-68.672089 -31.560009
-66.709150 -32.189416
-64.727695 -32.786378
-62.728836 -33.350071
-60.713800 -33.879747
-58.683939 -34.374738
-56.640727 -34.834456
-54.585764 -35.258395
-52.520774 -35.646136
-50.447601 -35.997349
-48.368199 -36.311795
-46.284626 -36.589333
-44.199024 -36.829920
-42.113606 -37.033613
-40.030635 -37.200574
-37.952403 -37.331068
-35.881205 -37.425461
-33.819317 -37.484224
-31.768969 -37.507923
-29.732322 -37.497218
-27.711442 -37.452856
-25.708278 -37.375662
-23.724643 -37.266533
-21.762199 -37.126425
-19.822438 -36.956347
-17.906676 -36.757342
-16.016042 -36.530485
-14.151480 -36.276865
-12.313743 -35.997577
-10.503397 -35.693709
 -8.720828 -35.366335
 -6.966248 -35.016504
 -5.239705 -34.645230
 -3.541093 -34.253489
-67.156736 -30.622837
-65.201670 -31.214359
-63.230690 -31.773733
-61.244939 -32.300209
-59.245667 -32.793114
-57.234233 -33.251857
-55.212108 -33.675928
-53.180872 -34.064903
-51.142210 -34.418440
-49.097911 -34.736291
-47.049854 -35.018296
-45.000000 -35.264390
-42.950376 -35.474603
-40.903059 -35.649062
-38.860157 -35.787994
-36.823789 -35.891720
-34.796064 -35.960660
-32.779054 -35.995323
-30.774778 -35.996312
-28.785176 -35.964310
-26.812091 -35.900080
-24.857245 -35.804451
-22.922229 -35.678316
-21.008485 -35.522617
-19.117296 -35.338339
-17.249776 -35.126497
-15.406868 -34.888126
-13.589341 -34.624271
-11.797788 -34.335979
-10.032632 -34.024285
 -8.294133 -33.690206
 -6.582390 -33.334735
 -4.897356 -32.958830
 -3.238842 -32.563410
 -1.606534 -32.149350
-67.597242 -29.068441
-65.666336 -29.653885
-63.720915 -30.208296
-61.762045 -30.730912
-59.790886 -31.221053
-57.808692 -31.678117
-55.816816 -32.101588
-53.816708 -32.491030
-51.809917 -32.846091
-49.798078 -33.166507
-47.782916 -33.452102
-45.766227 -33.702787
-43.749872 -33.918566
-41.735762 -34.099536
-39.725840 -34.245886
-37.722065 -34.357896
-35.726393 -34.435939
-33.740754 -34.480477
-31.767036 -34.492056
-29.807062 -34.471303
-27.862572 -34.418922
-25.935203 -34.335683
-24.026477 -34.222419
-22.137783 -34.080012
-20.270369 -33.909391
-18.425329 -33.711514
-16.603600 -33.487367
-14.805958 -33.237949
-13.033017 -32.964261
-11.285229 -32.667305
 -9.562890 -32.348066
 -7.866145 -32.007512
 -6.194993 -31.646582
 -4.549300 -31.266185
-66.122831 -28.105343
-64.200826 -28.654160
-62.266620 -29.172276
-60.321290 -29.658995
-58.365994 -30.113706
-56.401980 -30.535877
-54.430582 -30.925060
-52.453220 -31.280888
-50.471399 -31.603081
-48.486698 -31.891442
-46.500770 -32.145862
-44.515327 -32.366318
-42.532129 -32.552876
-40.552971 -32.705692
-38.579667 -32.825007
-36.614034 -32.911152
-34.657873 -32.964542
-32.712951 -32.985675
-30.780982 -32.975125
-28.863610 -32.933542
-26.962393 -32.861641
-25.078784 -32.760200
-23.214122 -32.630046
-21.369616 -32.472052
-19.546337 -32.287129
-17.745214 -32.076211
-15.967025 -31.840252
-14.212396 -31.580215
-12.481803 -31.297063
-10.775572 -30.991753
 -9.093884 -30.665224
 -7.436783 -30.318399
-66.572181 -26.569095
-64.671604 -27.111702
-62.760010 -27.624694
-60.838395 -28.107358
-58.907834 -28.559066
-56.969475 -28.979269
-55.024547 -29.367501
-53.074356 -29.723380
-51.120284 -30.046605
-49.163785 -30.336960
-47.206378 -30.594311
-45.249642 -30.818611
-43.295202 -31.009895
-41.344718 -31.168287
-39.399875 -31.293992
-37.462361 -31.387302
-35.533860 -31.448588
-33.616028 -31.478302
-31.710478 -31.476971
-29.818767 -31.445195
-27.942375 -31.383638
-26.082693 -31.293024
-24.241007 -31.174132
-22.418491 -31.027783
-20.616192 -30.854838
-18.835024 -30.656188
-17.075765 -30.432742
-15.339050 -30.185423
-13.625372 -29.915160
-11.935084 -29.622877
-10.268398 -29.309490
-65.134321 -25.581269
-63.243429 -26.088533
-61.343569 -26.566530
-59.435734 -27.014610
-57.520983 -27.432205
-55.600447 -27.818829
-53.675329 -28.174080
-51.746898 -28.497634
-49.816495 -28.789254
-47.885520 -29.048783
-45.955428 -29.276144
-44.027722 -29.471348
-42.103943 -29.634484
-40.185653 -29.765723
-38.274430 -29.865320
-36.371846 -29.933606
-34.479457 -29.970990
-32.598784 -29.977954
-30.731302 -29.955051
-28.878419 -29.902898
-27.041465 -29.822170
-25.221680 -29.713598
-23.420200 -29.577956
-21.638048 -29.416059
-19.876123 -29.228752
-18.135200 -29.016904
-16.415919 -28.781401
-14.718788 -28.523134
-13.044181 -28.242997
-65.589953 -24.063178
-63.717981 -24.564129
-61.838049 -25.036869
-59.951070 -25.480722
-58.058022 -25.895097
-56.159945 -26.279487
-54.257946 -26.633464
-52.353193 -26.956683
-50.446921 -27.248882
-48.540421 -27.509878
-46.635038 -27.739570
-44.732165 -27.937936
-42.833229 -28.105037
-40.939688 -28.241010
-39.053013 -28.346074
-37.174677 -28.420521
-35.306145 -28.464720
-33.448852 -28.479112
-31.604197 -28.464204
-29.773522 -28.420570
-27.958102 -28.348839
-26.159131 -28.249695
-24.377709 -28.123870
-22.614834 -27.972132
-20.871393 -27.795286
-19.148153 -27.594160
-17.445760 -27.369600
-15.764733 -27.122466
-64.184674 -23.051782
-62.322960 -23.518697
-60.455092 -23.957750
-58.581968 -24.368323
-56.704545 -24.749881
-54.823841 -25.101974
-52.940930 -25.424230
-51.056950 -25.716361
-49.173093 -25.978158
-47.290602 -26.209492
-45.410769 -26.410313
-43.534920 -26.580650
-41.664414 -26.720608
-39.800627 -26.830371
-37.944943 -26.910194
-36.098740 -26.960410
